name,state,lat,lon,population,country
Lakeview,NY,40.6775,-73.6493,5825,US
Aledo,TX,32.6974,-97.6069,5825,US
Peoria Heights,IL,40.7466,-89.57,5825,US
Oxford,PA,39.7858,-75.9801,5825,US
Littlefield,TX,33.9192,-102.3348,5822,US
Conley,GA,33.6399,-84.3376,5822,US
Windcrest,TX,29.515,-98.3818,5820,US
Fishhook,AK,61.7199,-149.2621,5819,US
Cidra,PR,18.1776,-66.158,5819,US
Carterville,IL,37.763,-89.0841,5818,US
Dumfries,VA,38.567,-77.3233,5816,US
Saint-Henri,QC,46.7,-71.0667,5813,CA
Pontotoc,MS,34.2531,-89.0091,5806,US
Belleview,FL,29.0608,-82.0565,5805,US
Belle Fourche,SD,44.664,-103.8564,5804,US
Hillsboro,IL,39.1752,-89.4723,5803,US
Maplewood,WA,47.3715,-122.5689,5803,US
Monroeville,AL,31.5162,-87.3279,5802,US
Fruitland,MD,38.3214,-75.6246,5801,US
Buena Vista,MI,43.4176,-83.9005,5798,US
Deschutes River Woods,OR,43.9887,-121.3608,5797,US
Vandalia,IL,38.9754,-89.1117,5796,US
Homestead Meadows North,TX,31.8483,-106.1707,5795,US
Hartford City,IN,40.4537,-85.3736,5794,US
Four Corners,MT,45.6697,-111.1785,5791,US
Peachland,BC,49.7736,-119.7369,5789,CA
Merion Station,PA,40.0035,-75.2501,5788,US
McKees Rocks,PA,40.4688,-80.063,5786,US
Barnhart,MO,38.336,-90.4046,5785,US
McSwain,CA,37.3145,-120.5868,5783,US
Evansville,WI,42.7781,-89.2967,5782,US
New Holland,PA,40.1008,-76.09,5780,US
Brookville,OH,39.8393,-84.4176,5779,US
Attalla,AL,34.005,-86.1039,5775,US
Southgate,FL,27.3066,-82.5107,5772,US
Jamesburg,NJ,40.3493,-74.4399,5770,US
Paola,KS,38.5788,-94.8617,5770,US
Medina,NY,43.2197,-78.3888,5770,US
Plymouth,PA,41.2404,-75.9507,5770,US
Bowie,TX,33.5566,-97.844,5770,US
Houghton Lake,MI,44.3019,-84.7491,5769,US
Golden Triangle,NJ,39.9288,-75.0398,5765,US
Dos Palos,CA,36.9854,-120.6338,5765,US
Poolesville,MD,39.1423,-77.4102,5764,US
McGregor,TX,31.4186,-97.4283,5761,US
Wappingers Falls,NY,41.5984,-73.9181,5761,US
Slaton,TX,33.4421,-101.6476,5761,US
Vercheres,QC,45.7833,-73.35,5759,CA
Battlement Mesa,CO,39.4506,-108.0063,5755,US
Monticello,KY,36.8412,-84.8502,5753,US
Leisure Village,NJ,40.0445,-74.1852,5751,US
Villa Park,CA,33.818,-117.8104,5748,US
Dundee,MI,41.9642,-83.6636,5744,US
Patterson,LA,29.691,-91.3096,5744,US
White City,FL,27.3721,-80.3404,5744,US
Dayton,KY,39.1127,-84.4639,5743,US
Richelieu,QC,45.45,-73.25,5742,CA
Petrolia,ON,42.8833,-82.1417,5742,CA
Jackson,GA,33.292,-83.9679,5741,US
Potomac Mills,VA,38.6554,-77.3,5741,US
Tiffin,IA,41.7064,-91.6583,5737,US
Princeton,WV,37.3689,-81.0961,5736,US
Dowagiac,MI,41.9834,-86.1126,5732,US
Crawfordville,FL,30.1996,-84.3634,5732,US
Blythewood,SC,34.2121,-80.9921,5731,US
Quebradillas,PR,18.4724,-66.935,5731,US
Walton,KY,38.8645,-84.6122,5730,US
Nashville,NC,35.9693,-77.9554,5729,US
Ranson,WV,39.325,-77.8667,5729,US
Lafayette,TN,36.5241,-86.0304,5727,US
Du Quoin,IL,38.0019,-89.2323,5726,US
Norwood,NJ,40.9933,-73.951,5724,US
Southwest Middlesex,ON,42.75,-81.7,5723,CA
Livingston,TX,30.71,-94.9381,5718,US
White Rock,NM,35.8075,-106.2067,5716,US
River Park,FL,27.3214,-80.3308,5714,US
Front of Yonge,ON,44.5333,-75.8667,5710,CA
Shady Hollow,TX,30.1645,-97.8631,5709,US
Jan Phyl Village,FL,28.0201,-81.7933,5708,US
Oliver,BC,49.1844,-119.55,5708,CA
Vegreville,AB,53.4928,-112.0522,5708,CA
Central City,KY,37.2963,-87.128,5707,US
Union Beach,NJ,40.4454,-74.1699,5707,US
Berryville,AR,36.371,-93.5704,5707,US
Washingtonville,NY,41.4297,-74.1577,5707,US
Benton Park,CA,35.3463,-119.0297,5707,US
Hidden Valley,IN,39.1672,-84.8444,5706,US
Milton,WI,42.775,-88.9429,5706,US
Sherwood Manor,CT,42.0101,-72.5667,5706,US
New Whiteland,IN,39.5617,-86.0994,5704,US
Rainsville,AL,34.4938,-85.8436,5702,US
Laie,HI,21.6442,-157.9279,5699,US
Elsa,TX,26.2978,-97.9936,5697,US
Glencoe,MN,44.7699,-94.151,5695,US
Kaser,NY,41.1214,-74.0684,5694,US
Princeville,QC,46.1667,-71.8833,5693,CA
Waterford,WI,42.7645,-88.216,5692,US
Winston,OR,43.1201,-123.4246,5690,US
Kermit,TX,31.854,-103.0924,5689,US
East Alton,IL,38.884,-90.1074,5689,US
Saint-Cesaire,QC,45.4167,-73.0,5686,CA
Moyock,NC,36.5165,-76.1728,5684,US
Fussels Corner,FL,28.0574,-81.861,5682,US
Covington,VA,37.7786,-79.9867,5680,US
Dunlap,TN,35.3675,-85.3899,5678,US
Fulton,MD,39.1516,-76.9163,5677,US
Mount Carmel,PA,40.7959,-76.4119,5677,US
Marion,VA,36.8379,-81.5156,5670,US
White City,UT,40.5666,-111.8636,5669,US
Crosspointe,VA,38.7253,-77.2638,5669,US
Muleshoe,TX,34.2292,-102.7284,5667,US
East Farmingdale,NY,40.7367,-73.4114,5666,US
Zeeland,MI,42.8139,-86.0129,5665,US
Punxsutawney,PA,40.9438,-78.9767,5665,US
Tay Valley,ON,44.8667,-76.3833,5665,CA
Saranap,CA,37.8878,-122.076,5662,US
Mount Zion,IL,39.7793,-88.8834,5660,US
Grafton,OH,41.2809,-82.038,5657,US
East Harwich,MA,41.7081,-70.0339,5654,US
Waynesboro,GA,33.0909,-82.0145,5644,US
Pelham Manor,NY,40.893,-73.8058,5644,US
International Falls,MN,48.5884,-93.4084,5642,US
Philomath,OR,44.5423,-123.3599,5642,US
Lake Holiday,IL,41.6159,-88.6683,5641,US
Adel,GA,31.1264,-83.4229,5641,US
Neshanic Station,NJ,40.5291,-74.7358,5640,US
South Bruce,ON,44.0333,-81.2,5639,CA
Verdigris,OK,36.2536,-95.66,5637,US
Bellevue,KY,39.1012,-84.4775,5636,US
Meridian,CO,39.5458,-104.8533,5634,US
Kings Point,NY,40.8161,-73.7405,5634,US
Finley,WA,46.1697,-119.0447,5634,US
Wyndmoor,PA,40.0856,-75.1941,5633,US
McKenzie,TN,36.1372,-88.5077,5631,US
Surfside,FL,25.8787,-80.125,5631,US
Ashton-Sandy Spring,MD,39.1515,-77.0065,5630,US
Anamosa,IA,42.1091,-91.2758,5629,US
Pleasant Run,OH,39.2927,-84.5757,5629,US
Cape May Court House,NJ,39.0788,-74.8205,5628,US
Semmes,AL,30.7899,-88.2389,5626,US
Palmerton,PA,40.8023,-75.616,5622,US
Creswell,OR,43.9212,-123.016,5621,US
Odessa,MO,38.9988,-93.9666,5620,US
Shippensburg,PA,40.0484,-77.5227,5620,US
Antigonish,NS,45.6167,-61.9833,5620,CA
Eldorado at Santa Fe,NM,35.5273,-105.934,5619,US
Kahaluu,HI,21.4575,-157.8453,5619,US
Calverton,NY,40.9138,-72.766,5618,US
Holtville,CA,32.8129,-115.3779,5617,US
Columbia Falls,MT,48.3708,-114.1902,5615,US
Towaco,NJ,40.9263,-74.3451,5612,US
Hickory Creek,TX,33.1109,-97.0308,5611,US
Pahokee,FL,26.8202,-80.6621,5609,US
Henryetta,OK,35.4417,-95.9864,5608,US
Sandersville,GA,32.9827,-82.8089,5601,US
Rothschild,WI,44.8761,-89.6173,5600,US
Eagleton Village,TN,35.7882,-83.9363,5598,US
Chestertown,MD,39.2182,-76.0714,5594,US
Selinsgrove,PA,40.8003,-76.8646,5593,US
Senoia,GA,33.3082,-84.5546,5589,US
Crowsnest Pass,AB,49.5955,-114.5136,5589,CA
Orchard Homes,MT,46.8559,-114.0778,5588,US
Sunset,UT,41.1392,-112.0285,5587,US
Williams,CA,39.1498,-122.1389,5585,US
St. Clair,MI,42.8262,-82.493,5585,US
Eastman,GA,32.1973,-83.1714,5584,US
Sinton,TX,28.0392,-97.5153,5584,US
Mena,AR,34.5812,-94.2369,5582,US
Somerdale,NJ,39.8455,-75.0218,5581,US
Redcliff,AB,50.0792,-110.7783,5581,CA
Bessemer City,NC,35.284,-81.2828,5580,US
New Castle,DE,39.6681,-75.5697,5579,US
Keyes,CA,37.5573,-120.9114,5577,US
Pawcatuck,CT,41.3774,-71.8492,5577,US
Rensselaer,IN,40.9375,-87.1684,5573,US
Anadarko,OK,35.065,-98.2443,5572,US
New Brighton,PA,40.7355,-80.309,5567,US
Rockwood,TN,35.8692,-84.6731,5566,US
Bigfork,MT,48.0852,-114.0551,5565,US
Shaw Heights,CO,39.8566,-105.0391,5565,US
Berlin,WI,43.9704,-88.9504,5562,US
Hollidaysburg,PA,40.4311,-78.393,5558,US
Val-David,QC,46.03,-74.22,5558,CA
Yabucoa,PR,18.0464,-65.8803,5557,US
Credit River,MN,44.6744,-93.3791,5551,US
Apple Valley,OH,40.4389,-82.3481,5548,US
Emporia,VA,36.6953,-77.5356,5547,US
DeWitt,IA,41.8227,-90.5448,5546,US
Holdrege,NE,40.4394,-99.3773,5546,US
New Carlisle,OH,39.9446,-84.0257,5544,US
West Loch Estate,HI,21.3617,-158.0246,5544,US
Carlisle,OH,39.5807,-84.3201,5543,US
Grosse Pointe,MI,42.3915,-82.9118,5541,US
Exeter,PA,41.3337,-75.8213,5541,US
Hyde Park,UT,41.8008,-111.8121,5540,US
Bright,IN,39.2254,-84.8613,5540,US
Noroton,CT,41.0595,-73.4922,5539,US
Coco,PR,18.0009,-66.2602,5538,US
Trenton,MO,40.0818,-93.603,5536,US
Lake Goodwin,WA,48.1343,-122.2785,5536,US
Luling,TX,29.6814,-97.6468,5531,US
Indian Hills,NV,39.0894,-119.7977,5527,US
Siesta Key,FL,27.2779,-82.5516,5525,US
Rockdale,TX,30.6543,-97.0089,5523,US
Osceola,IA,41.0304,-93.784,5523,US
Greenville,PA,41.4051,-80.3836,5523,US
Monaca,PA,40.6833,-80.2736,5519,US
Fernie,BC,49.5042,-115.0628,5519,CA
Spirit Lake,IA,43.4176,-95.1109,5518,US
Marlin,TX,31.3085,-96.8934,5516,US
Larose,LA,29.5669,-90.3751,5515,US
Windsor,NS,44.9803,-64.1292,5514,CA
Fort Myers Beach,FL,26.4308,-81.9146,5513,US
Las Flores,CA,33.584,-117.6237,5513,US
White Hall,AR,34.2741,-92.1006,5512,US
Red Oak,IA,41.014,-95.225,5510,US
Cicero,IN,40.1246,-86.0242,5509,US
Albion,NY,43.246,-78.1902,5506,US
Glasgow Village,MO,38.7578,-90.1984,5504,US
Old Fig Garden,CA,36.7989,-119.8052,5503,US
Naples Manor,FL,26.0892,-81.7254,5501,US
Layhill,MD,39.0871,-77.0404,5497,US
Monticello,IN,40.7455,-86.7668,5496,US
Smiths Station,AL,32.528,-85.0943,5496,US
Leesville,LA,31.1324,-93.2673,5495,US
Brookshire,TX,29.7824,-95.9514,5495,US
Wilmington,IL,41.3207,-88.164,5494,US
Shillington,PA,40.3029,-75.967,5492,US
The Meadows,FL,27.3647,-82.4716,5492,US
Genoa,IL,42.0926,-88.6964,5492,US
Prairie du Chien,WI,43.0429,-91.1372,5491,US
Pleasure Point,CA,36.9619,-121.9715,5489,US
Sylvester,GA,31.53,-83.8338,5489,US
Columbus,WI,43.3354,-89.03,5488,US
Imperial,MO,38.3673,-90.3705,5488,US
Northfield,IL,42.1025,-87.7791,5487,US
Gardnerville,NV,38.939,-119.7369,5486,US
Carlinville,IL,39.2775,-89.8762,5480,US
Walterboro,SC,32.901,-80.676,5480,US
Okeechobee,FL,27.2413,-80.8298,5479,US
East Pasadena,CA,34.1378,-118.0776,5479,US
La Habra Heights,CA,33.9603,-117.951,5478,US
Rusk,TX,31.7978,-95.1489,5477,US
Ulysses,KS,37.5774,-101.3546,5476,US
Spring Valley,IL,41.3362,-89.2038,5476,US
Douglass Hills,KY,38.2367,-85.5499,5474,US
Sheldon,IA,43.1797,-95.8437,5474,US
New Hempstead,NY,41.1488,-74.0485,5472,US
Mount Carmel,TN,36.562,-82.6618,5472,US
Williamsville,NY,42.9623,-78.7418,5469,US
Lake Mohegan,NY,41.3165,-73.8475,5468,US
Notre-Dame-du-Mont-Carmel,QC,46.4833,-72.65,5467,CA
Macon,MO,39.7426,-92.4711,5466,US
Bonadelle Ranchos,CA,36.9688,-119.8927,5465,US
Dulles Town Center,VA,39.0265,-77.4196,5464,US
Piedmont,SC,34.7074,-82.4651,5462,US
Lake of the Pines,CA,39.0357,-121.059,5461,US
Terryville,CT,41.6784,-73.0064,5461,US
Sainte-Martine,QC,45.25,-73.8,5461,CA
Creston,BC,49.09,-116.51,5459,CA
St. Paul Park,MN,44.8359,-92.9949,5457,US
Marlow Heights,MD,38.8237,-76.9484,5456,US
Otis Orchards-East Farms,WA,47.703,-117.0854,5454,US
Saint-Roch-de-l'Achigan,QC,45.85,-73.6,5453,CA
Wellston,OH,39.1172,-82.5375,5452,US
Crystal Lake,FL,28.0371,-81.9064,5451,US
Cramerton,NC,35.2343,-81.0734,5450,US
Candlewick Lake,IL,42.3525,-88.8694,5448,US
Kodiak,AK,57.7934,-152.4059,5447,US
Justin,TX,33.0882,-97.3041,5447,US
Sussex,NB,45.7167,-65.5167,5447,CA
Country Knolls,NY,42.9085,-73.807,5445,US
West Clarkston-Highland,WA,46.4017,-117.0624,5444,US
Lake Barrington,IL,42.2121,-88.1684,5442,US
Waynesville,MO,37.8201,-92.2202,5442,US
Edinboro,PA,41.8762,-80.1247,5440,US
Marlene Village,OR,45.5173,-122.8199,5439,US
Atlanta,TX,33.1136,-94.1672,5439,US
Thatcher,AZ,32.8323,-109.7595,5439,US
Manchester,MD,39.6585,-76.8881,5439,US
Saint-Pie,QC,45.5,-72.9,5438,CA
Floral City,FL,28.7065,-82.309,5437,US
Chackbay,LA,29.8809,-90.775,5436,US
Walnut Ridge,AR,36.0848,-90.9467,5434,US
Firthcliffe,NY,41.4408,-74.0353,5432,US
Suncook,NH,43.1382,-71.453,5432,US
Glendora,NJ,39.8405,-75.0677,5431,US
Wailua Homesteads,HI,22.065,-159.3771,5431,US
Sayre,PA,41.9856,-76.5207,5431,US
Polson,MT,47.6886,-114.1411,5428,US
Chelsea,MI,42.3132,-84.0188,5426,US
New Burlington,OH,39.2628,-84.5501,5426,US
Ashland City,TN,36.2607,-87.0412,5424,US
Ashfield-Colborne-Wawanosh,ON,43.8667,-81.6,5422,CA
North Windham,ME,43.8233,-70.4293,5417,US
Coraopolis,PA,40.5148,-80.1627,5417,US
Benson,AZ,31.9157,-110.3257,5417,US
Winterset,IA,41.345,-94.0138,5416,US
Cameron,TX,30.8608,-96.9763,5416,US
North Hills,NY,40.7765,-73.6778,5415,US
Stratmoor,CO,38.7731,-104.7786,5412,US
Palm Springs North,FL,25.9351,-80.3339,5410,US
Clementon,NJ,39.8046,-74.985,5410,US
Medina,TN,35.8152,-88.7901,5407,US
Pennside,PA,40.3384,-75.8764,5407,US
Blauvelt,NY,41.0689,-73.9545,5406,US
East Quogue,NY,40.8489,-72.5785,5406,US
Bliss Corner,MA,41.6053,-70.9421,5405,US
Rigby,ID,43.6734,-111.9132,5404,US
Fairport,NY,43.099,-77.4427,5403,US
Schlusser,PA,40.2433,-77.1802,5402,US
Cut Off,LA,29.5164,-90.3291,5398,US
Trent Lakes,ON,44.6667,-78.4333,5397,CA
Sandy Oaks,TX,29.1821,-98.4081,5396,US
Northern Rockies,BC,59.0,-123.75,5393,CA
North Fond du Lac,WI,43.8107,-88.486,5392,US
Sansom Park,TX,32.8027,-97.4021,5392,US
Comstock Northwest,MI,42.3219,-85.518,5391,US
Reminderville,OH,41.3338,-81.4018,5387,US
Colby,KS,39.3848,-101.0452,5387,US
Deer Park,OH,39.2039,-84.3978,5384,US
Lake Wisconsin,WI,43.3739,-89.5858,5384,US
Gananoque,ON,44.33,-76.17,5383,CA
Hollywood,SC,32.752,-80.2118,5382,US
Olyphant,PA,41.4506,-75.5753,5381,US
Todd Creek,CO,39.9797,-104.8734,5379,US
Tyrone,PA,40.6764,-78.246,5377,US
Algona,IA,43.0743,-94.2311,5377,US
Bargaintown,NJ,39.3687,-74.5924,5377,US
Ripley,MS,34.7321,-88.9444,5377,US
Ledgewood,NJ,40.8769,-74.6724,5377,US
Flagler Beach,FL,29.4716,-81.1303,5373,US
Hampton,MD,39.4237,-76.5685,5372,US
Centerville,IA,40.7292,-92.8716,5372,US
Whiskey Creek,FL,26.5733,-81.8903,5371,US
Buckley,WA,47.1615,-122.02,5371,US
Argyle,TX,33.1102,-97.1867,5371,US
West Hills,NY,40.8199,-73.4339,5369,US
Windsor,QC,45.5667,-72.0,5367,CA
Ridge Wood Heights,FL,27.2874,-82.5137,5366,US
Englewood Cliffs,NJ,40.8823,-73.9467,5362,US
Forest,MS,32.3595,-89.4761,5357,US
St. Robert,MO,37.8244,-92.1532,5356,US
Warren,AR,33.6113,-92.0678,5353,US
Clarinda,IA,40.7377,-95.0338,5353,US
Glencoe,AL,33.9447,-85.9322,5353,US
Smithers,BC,54.7819,-127.1681,5351,CA
Tracadie,NB,47.5143,-64.9189,5349,CA
Iola,KS,37.9274,-95.4006,5348,US
Suncrest,WA,47.8297,-117.6056,5345,US
Primera,TX,26.2237,-97.7529,5344,US
Meadow Lake,SK,54.1242,-108.4358,5344,CA
Durham,CA,39.6232,-121.7875,5340,US
Lanark Highlands,ON,45.088,-76.517,5338,CA
Canal Fulton,OH,40.8895,-81.5882,5337,US
Roanoke,AL,33.1453,-85.3694,5336,US
Treasure Lake,PA,41.1677,-78.7187,5336,US
Hampton Manor,NY,42.6197,-73.7288,5334,US
Deale,MD,38.791,-76.5469,5333,US
Waipio Acres,HI,21.4688,-158.0173,5332,US
Pilot Point,TX,33.3949,-96.9497,5332,US
Sackville,NB,45.9,-64.3667,5331,CA
West Salem,WI,43.8989,-91.0882,5330,US
Granite Shoals,TX,30.5894,-98.3671,5328,US
Caruthersville,MO,36.1814,-89.6664,5326,US
Grand Falls,NB,47.0344,-67.7394,5326,CA
El Cerro Mission,NM,34.7688,-106.6447,5323,US
Armstrong,BC,50.4483,-119.1961,5323,CA
Myrtletown,CA,40.7888,-124.1286,5322,US
Salem,NJ,39.5681,-75.4724,5322,US
Pendleton,IN,40.0066,-85.7711,5321,US
Cochrane,ON,49.0667,-81.0167,5321,CA
South Pasadena,FL,27.7526,-82.7394,5320,US
Central,SC,34.7235,-82.7788,5320,US
St. Helena,CA,38.5063,-122.4682,5318,US
Coal City,IL,41.2772,-88.2803,5317,US
La Ronge,SK,55.1,-105.3,5317,CA
Marystown,NL,47.1667,-55.1667,5316,CA
Montevideo,MN,44.9505,-95.7153,5315,US
University,MS,34.3655,-89.5379,5315,US
Moab,UT,38.5701,-109.5478,5312,US
Weldon Spring,MO,38.7119,-90.6513,5310,US
South Gate Ridge,FL,27.2856,-82.497,5310,US
Brush,CO,40.2598,-103.6323,5306,US
Fairview,GA,34.9295,-85.294,5302,US
Highwood,IL,42.206,-87.8128,5301,US
Vinita,OK,36.6375,-95.1725,5300,US
St. Martinville,LA,30.1263,-91.8319,5297,US
Toronto,OH,40.4581,-80.6095,5293,US
Posen,IL,41.629,-87.6859,5292,US
North Westport,MA,41.654,-71.0927,5289,US
Yosemite Lakes,CA,37.1885,-119.7723,5288,US
Smithville,TN,35.9584,-85.8211,5288,US
Grambling,LA,32.5275,-92.7124,5287,US
Johnstown,OH,40.15,-82.6881,5286,US
Lares,PR,18.2964,-66.8836,5286,US
Winchester,IN,40.1719,-84.9764,5284,US
Samoset,FL,27.4764,-82.543,5284,US
The Pinehills,MA,41.8946,-70.5966,5282,US
Pensacola Station,FL,30.3541,-87.305,5281,US
Tipton,IN,40.282,-86.0423,5280,US
Westville,IN,41.5376,-86.9049,5279,US
Reidland,KY,37.0085,-88.5261,5277,US
Pleasant View,TN,36.3893,-87.0455,5276,US
Princeton,MN,45.5688,-93.5899,5274,US
Guadalupe,AZ,33.3665,-111.9633,5272,US
Sioux Lookout,ON,50.1,-91.9167,5272,CA
Center,TX,31.793,-94.1795,5271,US
Williamsburg,KY,36.7393,-84.1647,5270,US
Springfield,MI,42.3246,-85.2371,5269,US
Miami Heights,OH,39.1676,-84.7152,5269,US
Lehighton,PA,40.8306,-75.7165,5268,US
Didsbury,AB,51.6658,-114.1311,5268,CA
Palermo,CA,39.4313,-121.5225,5266,US
Grandwood Park,IL,42.3927,-87.989,5262,US
Linton,IN,39.0354,-87.1577,5260,US
Lewisburg,PA,40.9641,-76.8901,5257,US
Three Points,AZ,32.0596,-111.2866,5254,US
Schuylkill Haven,PA,40.6283,-76.1729,5253,US
Gladstone,MI,45.8521,-87.0358,5253,US
Santa Isabel,PR,17.9691,-66.4051,5252,US
La Crescent,MN,43.83,-91.3042,5251,US
Chardon,OH,41.5798,-81.207,5249,US
Deer Lake,NL,49.1744,-57.4269,5249,CA
Collegeville,PA,40.1873,-75.4581,5247,US
Fox Chapel,PA,40.5247,-79.8898,5246,US
Combee Settlement,FL,28.0597,-81.9051,5242,US
Madisonville,TN,35.5232,-84.363,5241,US
Delhi Hills,OH,39.0871,-84.6177,5241,US
Wright City,MO,38.8341,-91.0399,5240,US
Peppermill Village,MD,38.8939,-76.8878,5238,US
Blakely,GA,31.3827,-84.9228,5238,US
Margate City,NJ,39.3307,-74.507,5234,US
Berlin,MD,38.331,-75.2148,5232,US
El Granada,CA,37.5134,-122.4657,5232,US
Hiram,GA,33.8777,-84.771,5231,US
Brady,TX,31.1322,-99.37,5230,US
Nassau Bay,TX,29.5448,-95.0865,5230,US
Mayville,WI,43.4986,-88.5474,5228,US
Woodstock,NB,46.1522,-67.5983,5228,CA
Whitfield,PA,40.3362,-76.0053,5226,US
Springdale,MD,38.9363,-76.8442,5226,US
Fort Meade,FL,27.7645,-81.8058,5225,US
Tillamook,OR,45.4562,-123.8331,5218,US
Chester,SC,34.7051,-81.2132,5218,US
Pana,IL,39.3829,-89.0642,5217,US
Porter,IN,41.6257,-87.0801,5217,US
Social Circle,GA,33.6505,-83.7116,5217,US
Headland,AL,31.3501,-85.3523,5217,US
Falmouth,VA,38.3319,-77.4655,5216,US
Westvale,NY,43.0399,-76.2176,5212,US
Dorneyville,PA,40.5762,-75.5194,5211,US
Whispering Pines,NC,35.2537,-79.3754,5211,US
Penuelas,PR,18.0595,-66.7206,5208,US
Bristol,WI,42.5377,-88.0151,5207,US
Cortez,FL,27.4668,-82.6688,5205,US
Northwest Harbor,NY,41.0086,-72.2287,5205,US
Rockmart,GA,34.0103,-85.044,5204,US
Veneta,OR,44.0471,-123.3514,5200,US
Berkeley,IL,41.8891,-87.9115,5199,US
West Ocean City,MD,38.3466,-75.1122,5198,US
Las Piedras,PR,18.1787,-65.8711,5198,US
Odenville,AL,33.6978,-86.4228,5197,US
Forked River,NJ,39.8257,-74.1819,5196,US
Northwood,OH,41.6089,-83.4837,5193,US
Silver Hill,MD,38.8392,-76.9367,5193,US
Manchester,IA,42.4854,-91.4557,5191,US
Uhrichsville,OH,40.4005,-81.3515,5189,US
Titusville,PA,41.6273,-79.6699,5189,US
Carle Place,NY,40.7499,-73.6124,5188,US
Daytona Beach Shores,FL,29.1696,-80.9796,5188,US
Lyons,NJ,40.6811,-74.5493,5187,US
Mabank,TX,32.3685,-96.1138,5187,US
Archer Lodge,NC,35.6907,-78.3749,5186,US
Brewton,AL,31.1113,-87.0737,5186,US
Elmsford,NY,41.0541,-73.8143,5186,US
Flin Flon,SK,54.7667,-101.8778,5185,CA
LaBelle,FL,26.7219,-81.4506,5184,US
Helena Valley Northwest,MT,46.7289,-112.0631,5183,US
Eaton Rapids,MI,42.5091,-84.6531,5183,US
Hugo,OK,34.0118,-95.5115,5182,US
Utica,MI,42.629,-83.0218,5180,US
Belvedere,SC,33.537,-81.9424,5180,US
Kensington,CA,37.9083,-122.2805,5179,US
Glennville,GA,31.9379,-81.9305,5179,US
Troy Hills,NJ,40.8483,-74.3993,5179,US
North Oaks,MN,45.1002,-93.0882,5179,US
Lawrenceburg,IN,39.0986,-84.8713,5179,US
West Hazleton,PA,40.9701,-76.0142,5178,US
Bridgeport,PA,40.1042,-75.3437,5174,US
Whiteland,IN,39.5505,-86.0739,5173,US
Mojave,CA,35.0139,-118.1896,5173,US
Allegan,MI,42.5299,-85.8462,5172,US
Sergeant Bluff,IA,42.3978,-96.3517,5171,US
Richlands,VA,37.0878,-81.8081,5171,US
Breckenridge,TX,32.7566,-98.9125,5170,US
Islip Terrace,NY,40.7503,-73.1869,5168,US
Sheridan,AR,34.2996,-92.4223,5165,US
Bangor,PA,40.8678,-75.2085,5163,US
Big Stone Gap,VA,36.8626,-82.7769,5162,US
Chadron,NE,42.826,-103.0025,5160,US
Crooked River Ranch,OR,44.4242,-121.2757,5160,US
Tucumcari,NM,35.17,-103.7046,5160,US
Holtville,AL,32.6314,-86.3268,5158,US
Iroquois Point,HI,21.3218,-157.9803,5158,US
Frankenmuth,MI,43.3322,-83.7391,5157,US
Alexandria,IN,40.263,-85.6737,5155,US
Cherokee,IA,42.7499,-95.5529,5154,US
Gray,LA,29.678,-90.7831,5154,US
Estacada,OR,45.2986,-122.3337,5152,US
Giddings,TX,30.1833,-96.9279,5151,US
Ayden,NC,35.4693,-77.4167,5150,US
Kahaluu-Keauhou,HI,19.5669,-155.9533,5150,US
Duquesne,PA,40.3732,-79.8502,5149,US
River Ridge,FL,28.2669,-82.6257,5149,US
Bolivar,TN,35.2645,-89.0118,5144,US
Glenwood,IA,41.0446,-95.7406,5144,US
Heeia,HI,21.4205,-157.8205,5144,US
Windsor Heights,IA,41.6045,-93.7128,5143,US
Colona,IL,41.4678,-90.3446,5139,US
Spring House,PA,40.185,-75.2267,5137,US
Guanica,PR,17.9698,-66.9309,5136,US
Goshen,CA,36.3493,-119.4206,5136,US
Tallassee,AL,32.5315,-85.8903,5134,US
New Martinsville,WV,39.6635,-80.8569,5133,US
Ellenton,FL,27.5269,-82.5258,5133,US
Wildwood,NJ,38.9881,-74.8195,5130,US
Morris,MN,45.5857,-95.9046,5128,US
Woodside,CA,37.4221,-122.2586,5126,US
Lone Grove,OK,34.1809,-97.2559,5125,US
Shanor-Northvue,PA,40.9104,-79.9157,5125,US
Kingsford,MI,45.8061,-88.0995,5124,US
Camilla,GA,31.2337,-84.2088,5124,US
Mechanicville,NY,42.9036,-73.6894,5124,US
Naples Park,FL,26.2633,-81.8094,5122,US
Brokenhead,MB,50.1428,-96.5319,5122,CA
Cresaptown,MD,39.5944,-78.8356,5121,US
Beach Haven West,NJ,39.6703,-74.2338,5120,US
Burton,NB,45.8009,-66.4066,5119,CA
Birdsboro,PA,40.2619,-75.8099,5116,US
Buckhannon,WV,38.9927,-80.2281,5116,US
Citrus Park,AZ,33.53,-112.4441,5115,US
Montreal-Ouest,QC,45.4536,-73.6472,5115,CA
Lakeport,CA,39.0392,-122.9218,5113,US
Williamston,NC,35.8465,-77.0661,5112,US
Calistoga,CA,38.5818,-122.5824,5111,US
Port Isabel,TX,26.054,-97.2505,5111,US
Kimberly,ID,42.5342,-114.3699,5111,US
Monee,IL,41.4181,-87.7502,5108,US
Spallumcheen,BC,50.4462,-119.2121,5106,CA
Hudson,TX,31.3287,-94.8014,5104,US
South Bay,FL,26.677,-80.7265,5102,US
Hamilton,MT,46.2527,-114.1598,5101,US
Westlock,AB,54.1522,-113.8511,5101,CA
South Brooksville,FL,28.5243,-82.4159,5099,US
